2026-06-07 21:51:22 | WARNING | ALERT: cpu_usage=90.20 exceeds max threshold=80.00
2026-06-07 21:51:27 | WARNING | ALERT: response_time=469.57 exceeds max threshold=300.00
2026-06-07 21:51:33 | WARNING | ALERT: response_time=334.51 exceeds max threshold=300.00
2026-06-07 21:51:51 | WARNING | ALERT: response_time=431.46 exceeds max threshold=300.00
2026-06-07 21:52:11 | WARNING | ALERT: response_time=376.69 exceeds max threshold=300.00
2026-06-07 21:52:28 | WARNING | ALERT: cpu_usage=94.90 exceeds max threshold=80.00
2026-06-07 21:52:34 | WARNING | ALERT: response_time=469.65 exceeds max threshold=300.00
2026-06-07 21:53:15 | WARNING | ALERT: response_time=474.40 exceeds max threshold=300.00
2026-06-07 21:53:40 | WARNING | ALERT: response_time=391.90 exceeds max threshold=300.00
2026-06-07 21:53:55 | WARNING | ALERT: cpu_usage=86.40 exceeds max threshold=80.00
2026-06-07 21:54:16 | WARNING | ALERT: cpu_usage=86.20 exceeds max threshold=80.00
2026-06-07 21:54:53 | WARNING | ALERT: response_time=352.66 exceeds max threshold=300.00
2026-06-07 21:55:00 | WARNING | ALERT: response_time=416.01 exceeds max threshold=300.00
2026-06-07 21:55:59 | WARNING | ALERT: response_time=484.39 exceeds max threshold=300.00
2026-06-07 21:56:03 | WARNING | ALERT: response_time=473.11 exceeds max threshold=300.00
2026-06-07 21:56:05 | WARNING | ALERT: response_time=385.11 exceeds max threshold=300.00
2026-06-07 21:57:08 | WARNING | ALERT: response_time=523.34 exceeds max threshold=300.00
2026-06-07 21:58:03 | WARNING | ALERT: response_time=472.16 exceeds max threshold=300.00
2026-06-07 21:58:16 | WARNING | ALERT: cpu_usage=81.80 exceeds max threshold=80.00
2026-06-07 21:58:39 | WARNING | ALERT: response_time=410.30 exceeds max threshold=300.00
2026-06-07 21:59:10 | WARNING | ALERT: response_time=461.19 exceeds max threshold=300.00
2026-06-07 21:59:11 | WARNING | ALERT: response_time=448.32 exceeds max threshold=300.00
2026-06-07 21:59:22 | WARNING | ALERT: response_time=350.18 exceeds max threshold=300.00
2026-06-07 21:59:26 | WARNING | ALERT: response_time=516.60 exceeds max threshold=300.00
2026-06-07 21:59:32 | WARNING | ALERT: response_time=547.76 exceeds max threshold=300.00
2026-06-07 21:59:43 | WARNING | ALERT: response_time=556.62 exceeds max threshold=300.00
2026-06-07 21:59:57 | WARNING | ALERT: response_time=434.96 exceeds max threshold=300.00
2026-06-07 22:00:25 | WARNING | ALERT: cpu_usage=87.70 exceeds max threshold=80.00
2026-06-07 22:00:28 | WARNING | ALERT: cpu_usage=83.30 exceeds max threshold=80.00
2026-06-07 22:00:36 | WARNING | ALERT: response_time=363.39 exceeds max threshold=300.00
2026-06-07 22:00:44 | WARNING | ALERT: response_time=379.47 exceeds max threshold=300.00
2026-06-07 22:00:54 | WARNING | ALERT: response_time=354.60 exceeds max threshold=300.00
2026-06-07 22:01:05 | WARNING | ALERT: response_time=400.03 exceeds max threshold=300.00
2026-06-07 22:01:17 | WARNING | ALERT: response_time=344.28 exceeds max threshold=300.00
2026-06-07 22:02:01 | WARNING | ALERT: response_time=373.29 exceeds max threshold=300.00
2026-06-07 22:02:03 | WARNING | ALERT: cpu_usage=83.10 exceeds max threshold=80.00
2026-06-07 22:02:39 | WARNING | ALERT: cpu_usage=84.10 exceeds max threshold=80.00
2026-06-07 22:02:45 | WARNING | ALERT: response_time=350.26 exceeds max threshold=300.00
2026-06-07 22:03:26 | WARNING | ALERT: response_time=479.28 exceeds max threshold=300.00
2026-06-07 22:03:58 | WARNING | ALERT: cpu_usage=90.30 exceeds max threshold=80.00
2026-06-07 22:04:10 | WARNING | ALERT: response_time=530.86 exceeds max threshold=300.00
2026-06-07 22:04:24 | WARNING | ALERT: cpu_usage=86.90 exceeds max threshold=80.00
2026-06-09 15:17:39 | WARNING | ALERT rule=[CPU高] metric=cpu_usage=90.00 threshold=80 severity=warning
2026-06-09 15:17:39 | CRITICAL | ALERT rule=[内存高] metric=memory_usage=90.00 threshold=85 severity=critical
2026-06-09 15:17:39 | WARNING | [SILENCED] ALERT rule=[夜间CPU] metric=cpu_usage=95.00 threshold=80 severity=warning
2026-06-09 15:17:39 | WARNING | ALERT rule=[夜间CPU] metric=cpu_usage=95.00 threshold=80 severity=warning
2026-06-09 15:17:39 | WARNING | ALERT rule=[cpu_usage_max] metric=cpu_usage=90.00 threshold=80 severity=warning
2026-06-09 15:17:39 | WARNING | ALERT rule=[memory_usage_min] metric=memory_usage=50.00 threshold=60 severity=warning
2026-06-09 15:19:50 | WARNING | ALERT rule=[响应缓慢] metric=response_time=434.18 threshold=200 severity=warning
2026-06-09 15:20:17 | WARNING | ALERT rule=[响应缓慢] metric=response_time=394.94 threshold=200 severity=warning
2026-06-09 15:20:27 | WARNING | ALERT rule=[响应缓慢] metric=response_time=368.93 threshold=200 severity=warning
2026-06-09 15:21:22 | WARNING | ALERT rule=[响应缓慢] metric=response_time=515.65 threshold=200 severity=warning
2026-06-09 15:21:22 | CRITICAL | ALERT rule=[服务异常] metric=response_time=515.65 threshold=500 severity=critical
2026-06-09 15:21:37 | WARNING | ALERT rule=[响应缓慢] metric=response_time=544.03 threshold=200 severity=warning
2026-06-09 15:21:37 | CRITICAL | ALERT rule=[服务异常] metric=response_time=544.03 threshold=500 severity=critical
2026-06-09 15:21:38 | WARNING | ALERT rule=[响应缓慢] metric=response_time=548.99 threshold=200 severity=warning
2026-06-09 15:21:38 | CRITICAL | ALERT rule=[服务异常] metric=response_time=548.99 threshold=500 severity=critical
2026-06-09 15:21:57 | WARNING | ALERT rule=[响应缓慢] metric=response_time=535.94 threshold=200 severity=warning
2026-06-09 15:21:57 | CRITICAL | ALERT rule=[服务异常] metric=response_time=535.94 threshold=500 severity=critical
2026-06-09 15:22:02 | WARNING | ALERT rule=[响应缓慢] metric=response_time=508.60 threshold=200 severity=warning
